country_name,year,wealth_quintile_label,mean_value,se_value,lower_ci,upper_ci,n,variable,variable_label,scale_labels,category
Trinidad and Tobago,2022,Second,1.237735849,0.03072002379,1.177524602,1.297947096,265,diffunderstood,Difficulty being understood by parent/caretaker when speaks,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot be understood at all = 4",Disabilities & Accessibility
Trinidad and Tobago,2022,Middle,1.210743802,0.02754549442,1.156754633,1.264732971,242,diffunderstood,Difficulty being understood by parent/caretaker when speaks,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot be understood at all = 4",Disabilities & Accessibility
Trinidad and Tobago,2022,Fourth,1.180094787,0.0289578243,1.123337451,1.236852122,211,diffunderstood,Difficulty being understood by parent/caretaker when speaks,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot be understood at all = 4",Disabilities & Accessibility
Trinidad and Tobago,2022,Richest,1.21686747,0.03635087773,1.14561975,1.28811519,166,diffunderstood,Difficulty being understood by parent/caretaker when speaks,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot be understood at all = 4",Disabilities & Accessibility
Argentina,2019,Poorest,1.084427767,0.009589588355,1.065632174,1.103223361,1066,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Argentina,2019,Second,1.088807786,0.01183443557,1.065612292,1.11200328,822,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Argentina,2019,Middle,1.073383085,0.01060945249,1.052588558,1.094177611,804,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Argentina,2019,Fourth,1.060740741,0.01094598329,1.039286613,1.082194868,675,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Argentina,2019,Richest,1.053054662,0.01033395943,1.032800102,1.073309223,622,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Costa Rica,2018,Poorest,1.102171137,0.01170054024,1.079238078,1.125104196,783,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Costa Rica,2018,Second,1.063461538,0.01137269143,1.041171063,1.085752014,520,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Costa Rica,2018,Middle,1.070754717,0.01333177733,1.044624433,1.096885001,424,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Costa Rica,2018,Fourth,1.063829787,0.01542019459,1.033606206,1.094053369,329,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Costa Rica,2018,Richest,1.068273092,0.01699667967,1.0349596,1.101586585,249,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Cuba,2019,Poorest,1.046948357,0.009211370236,1.028894071,1.065002642,639,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Cuba,2019,Second,1.058732612,0.0102331832,1.038675573,1.078789651,647,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Cuba,2019,Middle,1.025974026,0.006046469369,1.014122946,1.037825106,693,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Cuba,2019,Fourth,1.036931818,0.007391584165,1.022444313,1.051419323,704,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Cuba,2019,Richest,1.034175334,0.007008432511,1.020438807,1.047911862,673,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Dominican Republic,2019,Poorest,1.089230769,0.007787961543,1.073966365,1.104495174,1625,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Dominican Republic,2019,Second,1.053938356,0.007447481935,1.039341292,1.068535421,1168,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Dominican Republic,2019,Middle,1.039957939,0.006354550969,1.027503019,1.052412859,951,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Dominican Republic,2019,Fourth,1.054448871,0.009087953916,1.036636482,1.072261261,753,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Dominican Republic,2019,Richest,1.063356164,0.01092749639,1.041938271,1.084774057,584,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Guyana,2019,Poorest,1.292537313,0.01985280858,1.253625809,1.331448818,670,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Guyana,2019,Second,1.130434783,0.02028266685,1.090680756,1.17018881,322,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Guyana,2019,Middle,1.203065134,0.02666156779,1.150808461,1.255321807,261,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Guyana,2019,Fourth,1.142222222,0.02417236751,1.094844382,1.189600063,225,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Guyana,2019,Richest,1.119617225,0.02538331887,1.06986592,1.16936853,209,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Honduras,2019,Poorest,1.186481593,0.01061824455,1.165669834,1.207293353,1657,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Honduras,2019,Second,1.138225256,0.01105107387,1.116565151,1.159885361,1172,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Honduras,2019,Middle,1.124031008,0.01131092752,1.10186159,1.146200426,1032,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Honduras,2019,Fourth,1.116161616,0.01368429667,1.089340395,1.142982838,792,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Honduras,2019,Richest,1.076628352,0.01341390073,1.050337107,1.102919598,522,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Jamaica,2022,Poorest,1.085427136,0.02110335215,1.044064565,1.126789706,199,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Jamaica,2022,Second,1.088785047,0.02356545572,1.042596754,1.13497334,214,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Jamaica,2022,Middle,1.067073171,0.02613730243,1.015844058,1.118302284,164,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Jamaica,2022,Fourth,1.037267081,0.01497461298,1.007916839,1.066617322,161,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Jamaica,2022,Richest,1.041322314,0.01816929195,1.005710502,1.076934126,121,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Suriname,2018,Poorest,1.073202614,0.01109146779,1.051463338,1.094941891,765,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Suriname,2018,Second,1.069306931,0.0105864259,1.048557536,1.090056325,606,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Suriname,2018,Middle,1.045816733,0.01015701949,1.025908975,1.065724491,502,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Suriname,2018,Fourth,1.041753653,0.01048373735,1.021205528,1.062301779,479,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Suriname,2018,Richest,1.046703297,0.01173826174,1.023696304,1.06971029,364,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Trinidad and Tobago,2022,Poorest,1.126245847,0.02187315132,1.083374471,1.169117224,301,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Trinidad and Tobago,2022,Second,1.116981132,0.02049054814,1.076819658,1.157142606,265,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Trinidad and Tobago,2022,Middle,1.082304527,0.02271938115,1.03777454,1.126834514,243,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Trinidad and Tobago,2022,Fourth,1.047393365,0.01612834046,1.015781818,1.079004912,211,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Trinidad and Tobago,2022,Richest,1.054216867,0.02301803997,1.009101509,1.099332226,166,difflearn,Difficulty learning compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot learn things at all = 4",Disabilities & Accessibility
Argentina,2019,Poorest,1.036585366,0.006607998604,1.023633689,1.049537043,1066,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Argentina,2019,Second,1.031553398,0.007979503004,1.015913572,1.047193224,824,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Argentina,2019,Middle,1.03101737,0.006825187299,1.017640003,1.044394737,806,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Argentina,2019,Fourth,1.040059347,0.009613130901,1.021217611,1.058901084,674,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Argentina,2019,Richest,1.030546624,0.007618563199,1.01561424,1.045479008,622,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Costa Rica,2018,Poorest,1.025575448,0.006708826441,1.012426148,1.038724747,782,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Costa Rica,2018,Second,1.011538462,0.004687811738,1.002350351,1.020726573,520,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Costa Rica,2018,Middle,1.028301887,0.008727266466,1.011196445,1.045407329,424,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Costa Rica,2018,Fourth,1.012158055,0.00742631769,0.997602472,1.026713637,329,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Costa Rica,2018,Richest,1.036,0.01426991668,1.008030963,1.063969037,250,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Cuba,2019,Poorest,1.004694836,0.002706312775,0.9993904626,1.009999209,639,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Cuba,2019,Second,1.01236476,0.004867129789,1.002825186,1.021904335,647,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Cuba,2019,Middle,1.007215007,0.003217310227,1.000909079,1.013520935,693,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Cuba,2019,Fourth,1.015625,0.004677487529,1.006457124,1.024792876,704,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Cuba,2019,Richest,1.010401189,0.003913690101,1.002730356,1.018072021,673,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Dominican Republic,2019,Poorest,1.017220172,0.004058323737,1.009265858,1.025174487,1626,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Dominican Republic,2019,Second,1.014554795,0.004085623716,1.006546972,1.022562617,1168,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Dominican Republic,2019,Middle,1.006309148,0.002568911896,1.001274081,1.011344216,951,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Dominican Republic,2019,Fourth,1.011952191,0.005461848621,1.001246968,1.022657415,753,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Dominican Republic,2019,Richest,1.023972603,0.007202919187,1.009854881,1.038090324,584,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Guyana,2019,Poorest,1.097014925,0.01341745792,1.070716708,1.123313143,670,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Guyana,2019,Second,1.031055901,0.01063448393,1.010212312,1.051899489,322,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Guyana,2019,Middle,1.038314176,0.01190445943,1.014981436,1.061646917,261,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Guyana,2019,Fourth,1.026666667,0.01076443291,1.005568378,1.047764955,225,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Guyana,2019,Richest,1.028708134,0.01157832379,1.006014619,1.051401649,209,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Honduras,2019,Poorest,1.041616405,0.005264050268,1.031298867,1.051933944,1658,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Honduras,2019,Second,1.039249147,0.006622718473,1.026268619,1.052229675,1172,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Honduras,2019,Middle,1.023233301,0.005430850405,1.012588834,1.033877768,1033,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Honduras,2019,Fourth,1.026515152,0.007833553797,1.011161386,1.041868917,792,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Honduras,2019,Richest,1.026768642,0.009302549924,1.008535645,1.04500164,523,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Jamaica,2022,Poorest,1.015075377,0.01121379948,0.9930963299,1.037054424,199,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Jamaica,2022,Second,1.03271028,0.01387166402,1.005521819,1.059898742,214,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Jamaica,2022,Middle,1.042682927,0.02345097777,0.9967190104,1.088646843,164,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Jamaica,2022,Fourth,1.00621118,0.006211180124,0.9940372671,1.018385093,161,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Jamaica,2022,Richest,1.016393443,0.01154391459,0.99376737,1.039019515,122,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Suriname,2018,Poorest,1.02745098,0.006973673419,1.01378258,1.04111938,765,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Suriname,2018,Second,1.018151815,0.00542755851,1.007513801,1.02878983,606,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Suriname,2018,Middle,1.033864542,0.0102501695,1.01377421,1.053954874,502,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Suriname,2018,Fourth,1.016666667,0.006550837897,1.003827024,1.029506309,480,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Suriname,2018,Richest,1.01369863,0.007222984856,0.9995415798,1.02785568,365,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Trinidad and Tobago,2022,Poorest,1.029900332,0.01187368784,1.006627904,1.05317276,301,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Trinidad and Tobago,2022,Second,1.015037594,0.007476116627,1.000384405,1.029690783,266,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Trinidad and Tobago,2022,Middle,1.008230453,0.005807772052,0.9968472195,1.019613686,243,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Trinidad and Tobago,2022,Fourth,1.004739336,0.004739336493,0.995450237,1.014028436,211,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Trinidad and Tobago,2022,Richest,1.036144578,0.01685703532,1.003104789,1.069184368,166,diffplay,Difficulty playing compared with children of same age,"No difficulty = 1, Some difficulty = 2, A lot of difficulty = 3, Cannot play at all = 4",Disabilities & Accessibility
Argentina,2019,Poorest,1.713615023,0.02946288362,1.655867772,1.771362275,1065,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Argentina,2019,Second,1.641119221,0.03300461234,1.576430181,1.705808262,822,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Argentina,2019,Middle,1.542857143,0.03109437992,1.481912158,1.603802127,805,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Argentina,2019,Fourth,1.505952381,0.03228434887,1.442675057,1.569229705,672,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Argentina,2019,Richest,1.48392283,0.03150290762,1.422177131,1.545668529,622,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Costa Rica,2018,Poorest,1.730179028,0.03650912195,1.658621149,1.801736907,782,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Costa Rica,2018,Second,1.686538462,0.04363715174,1.601009644,1.772067279,520,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Costa Rica,2018,Middle,1.639150943,0.04441398306,1.552099537,1.72620235,424,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Costa Rica,2018,Fourth,1.601823708,0.0499127144,1.503994788,1.699652628,329,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Costa Rica,2018,Richest,1.56,0.05634090156,1.449571833,1.670428167,250,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Cuba,2019,Poorest,1.561815336,0.03821291764,1.486918018,1.636712655,639,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Cuba,2019,Second,1.43122102,0.03426375139,1.364064067,1.498377973,647,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Cuba,2019,Middle,1.349206349,0.02730319921,1.295692079,1.40272062,693,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Cuba,2019,Fourth,1.315789474,0.02624375661,1.264351711,1.367227237,703,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Cuba,2019,Richest,1.252600297,0.02484019671,1.203913512,1.301287083,673,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Dominican Republic,2019,Poorest,1.797662977,0.02649222287,1.74573822,1.849587733,1626,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Dominican Republic,2019,Second,1.766723842,0.02967925432,1.708552504,1.824895181,1166,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Dominican Republic,2019,Middle,1.726603575,0.03354985733,1.660845855,1.792361296,951,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Dominican Republic,2019,Fourth,1.671978752,0.03520915277,1.602968812,1.740988691,753,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Dominican Republic,2019,Richest,1.553082192,0.03454711695,1.485369843,1.620794541,584,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Guyana,2019,Poorest,1.744011976,0.0364271867,1.67261469,1.815409262,668,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Guyana,2019,Second,1.655172414,0.05273133316,1.551819001,1.758525827,319,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Guyana,2019,Middle,1.697674419,0.05869340734,1.58263534,1.812713497,258,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Guyana,2019,Fourth,1.555555556,0.05731345786,1.443221178,1.667889933,225,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Guyana,2019,Richest,1.540669856,0.05424225957,1.434355028,1.646984685,209,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
Honduras,2019,Poorest,1.567893784,0.02321323593,1.522395842,1.613391726,1657,kickothfreq,"Compared with children of same age, how often kick, bite, hit","Not at all = 1, Less = 2, The same = 3, More = 4, A lot more = 5",Social & Emotional Development
